# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.8345253568215817,1.9573320497536206,1.2288855192075203,83.96172258698317,1.4459775928527376,-2.0,0.021436563593701812,90.0,1.7708023024795032,0.0
 0.8386561740434983,1.9579578227482866,1.2348085597764813,83.96903744763087,1.4377159584089045,-1.9999999999999463,0.021734191587666606,90.0,1.785124121539827,0.0
 0.8428111323843325,1.958582868935739,1.2407320599441216,83.97645456398908,1.4294060417272363,-2.0,0.022036915407146956,90.0,1.7995192122363026,0.0
 0.8469904050389685,1.9592071402184414,1.246655666995176,83.98397524542428,1.4210474964179642,-2.0,0.0223448965302386,90.0,1.8139904557686306,0.0
 0.8511941718035676,1.9598305884988583,1.2525790282143783,83.99160083821354,1.412639962888766,-2.0,0.022658303435081645,90.0,1.8285406424626445,0.0
 0.8554226193346169,1.9604531656794526,1.2585017908864637,83.99933272637858,1.4041830678266674,-2.0,0.02297730417400234,90.0,1.8431724523667772,0.0
 0.859675941421407,1.9610748236626885,1.2644236022961666,84.00717233248001,1.3956764236530872,-2.0,0.02330207789276813,90.0,1.8578884707007701,0.0
 0.8639543392727825,1.96169551435103,1.2703441097282213,84.01512111852115,1.3871196279503362,-2.0,0.02363280038741689,90.0,1.8726911763597134,0.0
 0.8682580218190635,1.9623151896469404,1.2762629604673628,84.02318058685141,1.3785122628577742,-2.0,0.023969658284610004,90.0,1.8875829352278293,0.0
 0.8725872060301069,1.9629338014528839,1.2821798017983255,84.03135228109163,1.3698538944356875,-2.0,0.02431284179013508,90.0,1.9025660050971385,0.0
 0.876942117250551,1.9635513016713246,1.288094281005844,84.03963778713486,1.3611440719947991,-2.0,0.024662547376162584,90.0,1.9176425296218476,0.0
 0.8813229895533651,1.9641676422047256,1.2940060453746527,84.0480387341796,1.352382327389171,-2.0,0.02501897631057351,90.0,1.9328145226819151,0.0
 0.8857300661129135,1.9647827749555509,1.2999147421894863,84.05655679575646,1.3435681742700742,-2.0,0.025382338530062196,90.0,1.9480838781381518,0.0
 0.8901635995988392,1.9653966518262649,1.3058200187350795,84.06519369086358,1.3347011072982229,-2.0,0.02575284463672651,90.0,1.9634523608485772,0.0
 0.8946238525921737,1.9660092247193304,1.3117215222961667,84.07395118513331,1.3257806013115538,-2.0,0.0261307163212548,90.0,1.9789215830042952,0.0
 0.8991110980251976,1.9666204455372123,1.3176189001574823,84.08283109196897,1.316806110445506,-2.0,0.026516183462897622,90.0,1.9944930281654871,0.0
 0.9036256196466949,1.9672302661823735,1.3235117996037609,84.09183527386854,1.3077770672025115,-2.0,0.02690947897012827,90.0,2.0101680096807173,0.0
 0.9081677125143839,1.9678386385572781,1.3293998679197379,84.10096564364817,1.2986928814671335,-2.0,0.02731084627710812,90.0,2.025947685752605,0.0
 0.9127376835164522,1.9684455145643902,1.3352827523901467,84.11022416582378,1.289552939462997,-1.9999999999999514,0.027720534199466917,90.0,2.04183304140274,0.0
 0.9173358519242943,1.9690508461061733,1.3411601002997224,84.11961285800884,1.2803566026473128,-2.0,0.028138800554653114,90.0,2.057824873877388,0.0
 0.9219625499787175,1.9696545850850915,1.3470315589331996,84.12913379234915,1.2711032065384664,-2.0,0.028565914361033225,90.0,2.073923790273264,0.0
 0.9266181235120905,1.970256683403608,1.3528967755753132,84.13878909705738,1.2617920594717205,-2.0,0.029002150883864052,90.0,2.0901301816231417,0.0
 0.9313029326091179,1.970857092964187,1.3587553975107969,84.14858095794621,1.2524224412776657,-2.0,0.029447793979076414,90.0,2.106444227670797,0.0
 0.936017352309171,1.9714557656692924,1.364607072024386,84.15851162011022,1.2429936018775594,-2.0,0.02990314172308497,90.0,2.122865860833852,0.0
 0.9407617733533581,1.972052653421388,1.3704514464008146,84.16858338957434,1.2335047597891853,-2.0,0.030368495867858107,90.0,2.1393947685906602,0.0
 0.9455366029798218,1.9726477081229374,1.3762881679248176,84.1787986350981,1.223955100536258,-2.0,0.030844175478376205,90.0,2.156030360604529,0.0
 0.9503422657710663,1.9732408816764044,1.3821168838811297,84.18915978997885,1.2143437749537689,-2.0,0.03133050318380906,90.0,2.1727717586549984,0.0
 0.9551792045574746,1.973832125984253,1.387937241554485,84.19966935397231,1.2046698973809524,-1.999999999999954,0.031827821839375776,90.0,2.189617773889892,0.0
 0.9600478813815817,1.9744213929489471,1.3937488882296183,84.2103298952817,1.1949325437327383,-2.0,0.03233647988906081,90.0,2.206566881749624,0.0
 0.9649487785280997,1.97500863447295,1.3995514711912644,84.22114405261607,1.185130749439702,-2.0000000000000453,0.0328568411992557,90.0,2.223617194803331,0.0
 0.9698823996251901,1.975593802458726,1.4053446377241574,84.2321145373202,1.1752635072455215,-1.999999999999955,0.03338928372197611,90.0,2.240766445378452,0.0
 0.9748492708230269,1.9761768488087388,1.4111280351130322,84.24324413563883,1.165329764849848,-2.0,0.03393419618564583,90.0,2.25801194445145,0.0
 0.9798499420562988,1.9767577254254518,1.4169013106426231,84.25453571101383,1.1553284223833042,-1.9999999999999556,0.03449198535781225,90.0,2.2753505550352595,0.0
 0.9848849883979922,1.9773363842113296,1.422664111597665,84.26599220650203,1.1452583296999175,-2.0,0.03506306959416792,90.0,2.2927786634230207,0.0
 0.9899550115125543,1.9779127770688352,1.4284160852628924,84.27761664732216,1.1351182834707934,-2.0,0.03564788698182952,90.0,2.3102921249806254,0.0
 0.9950606412174041,1.9784868559004327,1.43415687892304,84.28941214342235,1.1249070240610937,-2.0,0.03624689100428677,90.0,2.327886241336056,0.0
 1.000202537162719,1.9790585726085865,1.4398861398628415,84.30138189224783,1.1146232321704637,-2.000000000000043,0.03686055047386432,90.0,2.345555708326639,0.0
